,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
6591,Hakim Warrick,PHX,28.0,205.74,99.336648,Syracuse,USA,2005,1,19,80,8.4,3.7,0.9,-4.1,0.073,0.17600000000000002,0.209,0.581,0.081,2010-11
6592,Ish Smith,MEM,22.0,182.88,79.3786,Wake Forest,USA,Undrafted,Undrafted,Undrafted,43,2.3,1.1,1.8,-4.4,0.018000000000000002,0.10099999999999999,0.159,0.406,0.268,2010-11
6593,James Posey,IND,34.0,203.2,98.429464,Xavier,USA,1999,1,18,49,4.9,3.0,0.7,-3.7,0.013000000000000001,0.193,0.146,0.485,0.068,2010-11
6594,Jared Dudley,PHX,25.0,200.66,102.0582,Boston College,USA,2007,1,22,82,10.6,3.9,1.3,-0.2,0.06,0.111,0.17,0.598,0.078,2010-11
6595,Jared Jeffries,NYK,29.0,210.82,108.86208,Indiana,USA,2002,1,11,42,1.8,2.8,0.9,11.0,0.121,0.11,0.09,0.375,0.079,2010-11
6596,DeMar DeRozan,TOR,21.0,200.66,99.79024,Southern California,USA,2009,1,9,82,17.2,3.8,1.8,-7.7,0.03,0.10400000000000001,0.23199999999999998,0.53,0.085,2010-11
6597,Joe Johnson,ATL,30.0,200.66,108.86208,Arkansas,USA,2001,1,10,72,18.2,4.0,4.7,0.6,0.027999999999999997,0.10800000000000001,0.264,0.517,0.23,2010-11
6598,Jodie Meeks,PHI,23.0,193.04,94.34713599999999,Kentucky,USA,2009,2,41,74,10.5,2.3,1.1,2.0,0.012,0.085,0.157,0.6,0.055999999999999994,2010-11
6599,Joakim Noah,CHI,26.0,210.82,105.23334399999999,Florida,USA,2007,1,9,48,11.7,10.4,2.2,5.8,0.13699999999999998,0.22699999999999998,0.165,0.579,0.105,2010-11
6600,Jerryd Bayless,TOR,22.0,190.5,90.7184,Arizona,USA,2008,1,11,71,9.2,2.3,3.7,-8.9,0.02,0.11,0.22399999999999998,0.536,0.294,2010-11
6601,Jerry Stackhouse,MIA,36.0,198.12,98.88305600000001,North Carolina,USA,1995,1,3,7,1.7,1.0,0.4,-4.4,0.02,0.15,0.161,0.39799999999999996,0.1,2010-11
6602,Jermaine O'Neal,BOS,32.0,210.82,115.66596000000001,None,USA,1996,1,17,24,5.4,3.7,0.5,3.9,0.076,0.161,0.17600000000000002,0.504,0.046,2010-11
6603,Jeremy Lin,GSW,22.0,190.5,90.7184,Harvard,USA,Undrafted,Undrafted,Undrafted,29,2.6,1.2,1.4,2.5,0.043,0.09699999999999999,0.155,0.45799999999999996,0.207,2010-11
6604,Jeremy Evans,UTA,23.0,205.74,88.904032,Western Kentucky,USA,2010,2,55,49,3.6,2.0,0.5,-2.8,0.1,0.163,0.14800000000000002,0.6779999999999999,0.09,2010-11
6605,Jeff Teague,ATL,23.0,187.96,81.64656,Wake Forest,USA,2009,1,19,70,5.2,1.5,2.0,-2.7,0.013999999999999999,0.113,0.19899999999999998,0.521,0.23600000000000002,2010-11
6606,Jeff Green,BOS,24.0,205.74,106.59411999999999,Georgetown,USA,2007,1,5,75,13.3,4.8,1.4,1.3,0.037000000000000005,0.138,0.195,0.5379999999999999,0.075,2010-11
6607,Jeff Foster,IND,34.0,210.82,113.398,Texas State,USA,1999,1,21,56,3.3,6.3,0.8,3.3,0.177,0.226,0.099,0.49700000000000005,0.073,2010-11
6608,Jeff Adrien,GSW,25.0,201.0,111.0,Connecticut,USA,Undrafted,Undrafted,Undrafted,23,2.5,2.5,0.4,-1.3,0.133,0.20600000000000002,0.163,0.457,0.075,2010-11
6609,Jawad Williams,CLE,28.0,205.74,102.0582,North Carolina,USA,Undrafted,Undrafted,Undrafted,26,4.0,1.8,0.8,-12.5,0.02,0.139,0.17,0.396,0.09300000000000001,2010-11
6610,Jason Williams,MEM,35.0,185.42,81.64656,Florida,USA,1998,1,7,27,2.0,1.1,1.9,9.9,0.012,0.10800000000000001,0.13,0.40299999999999997,0.244,2010-11
6611,Jason Thompson,SAC,24.0,210.82,113.398,Rider,USA,2008,1,12,75,8.8,6.1,1.2,-3.9,0.094,0.205,0.179,0.5329999999999999,0.078,2010-11
6612,Jason Terry,DAL,33.0,187.96,81.64656,Arizona,USA,1999,1,10,82,15.8,1.9,4.1,6.4,0.011000000000000001,0.057,0.245,0.545,0.223,2010-11
6613,Jason Smith,NOH,25.0,213.36,108.86208,Colorado State,USA,2007,1,20,77,4.3,3.1,0.5,0.9,0.09699999999999999,0.16399999999999998,0.16699999999999998,0.49,0.055,2010-11
6614,Jason Richardson,ORL,30.0,198.12,102.0582,Michigan State,USA,2001,1,5,80,15.6,4.1,1.8,5.3,0.028999999999999998,0.11,0.204,0.555,0.087,2010-11
6615,Jason Maxiell,DET,28.0,200.66,117.93392,Cincinnati,USA,2005,1,26,57,4.2,3.0,0.3,-6.5,0.087,0.14400000000000002,0.141,0.51,0.027999999999999997,2010-11
6616,Jason Kidd,DAL,38.0,193.04,95.25432,California,USA,1994,1,2,80,7.9,4.4,8.2,3.7,0.016,0.133,0.142,0.5,0.35700000000000004,2010-11
6617,Jason Kapono,PHI,30.0,203.2,97.52228000000001,UCLA,USA,2003,2,31,24,0.7,0.5,0.2,7.6,0.026000000000000002,0.078,0.114,0.27699999999999997,0.043,2010-11
6618,Jason Collins,ATL,32.0,213.36,115.66596000000001,Stanford,USA,2001,1,18,49,2.0,2.1,0.4,8.0,0.064,0.14,0.095,0.539,0.051,2010-11
6619,Jarron Collins,POR,32.0,210.82,112.94440800000001,Stanford,USA,2001,2,52,28,0.7,0.9,0.1,-0.7,0.084,0.068,0.08,0.374,0.018000000000000002,2010-11
6620,Jarrett Jack,NOH,27.0,190.5,89.357624,Georgia Tech,USA,2005,1,22,83,8.9,2.1,2.9,-5.6,0.013999999999999999,0.10800000000000001,0.22899999999999998,0.503,0.251,2010-11
6621,Greivis Vasquez,MEM,24.0,198.12,95.707912,Maryland,Venezuela,2010,1,28,70,3.6,1.0,2.2,-6.1,0.017,0.094,0.17,0.493,0.266,2010-11
6622,Greg Monroe,DET,21.0,210.82,113.398,Georgetown,USA,2010,1,7,80,9.4,7.5,1.3,-4.1,0.131,0.204,0.154,0.575,0.075,2010-11
6623,Jermaine Taylor,SAC,24.0,193.04,95.25432,Central Florida,USA,2009,2,32,34,6.6,1.8,0.9,-10.1,0.061,0.08800000000000001,0.226,0.535,0.105,2010-11
6624,Gordon Hayward,UTA,21.0,203.2,93.89354399999999,Butler,USA,2010,1,9,72,5.4,1.9,1.1,-8.1,0.04,0.102,0.153,0.578,0.106,2010-11
6625,Earl Clark,ORL,23.0,208.28,102.0582,Louisville,USA,2009,1,14,42,3.9,2.4,0.2,-4.6,0.092,0.153,0.201,0.456,0.035,2010-11
6626,Earl Boykins,MIL,35.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,57,7.2,1.0,2.5,2.7,0.021,0.055,0.24,0.526,0.301,2010-11
6627,Earl Barron,POR,29.0,213.36,113.398,Memphis,USA,Undrafted,Undrafted,Undrafted,21,3.8,3.6,0.5,-6.8,0.125,0.18899999999999997,0.18600000000000003,0.361,0.054000000000000006,2010-11
6628,Dwyane Wade,MIA,29.0,193.04,99.79024,Marquette,USA,2003,1,5,76,25.5,6.4,4.6,10.6,0.055,0.14300000000000002,0.313,0.581,0.223,2010-11
6629,Dwight Howard,ORL,25.0,210.82,120.20188,None,USA,2004,1,1,78,22.9,14.1,1.4,8.6,0.128,0.301,0.272,0.616,0.067,2010-11
6630,Drew Gooden,MIL,29.0,208.28,113.398,Kansas,USA,2002,1,4,35,11.3,6.8,1.3,-3.7,0.09699999999999999,0.22899999999999998,0.248,0.48700000000000004,0.10800000000000001,2010-11
6631,Dorell Wright,GSW,25.0,205.74,92.98635999999999,None,USA,2004,1,19,82,16.4,5.3,3.0,-2.1,0.031,0.126,0.192,0.539,0.114,2010-11
6632,Donte Greene,SAC,23.0,210.82,102.511792,Syracuse,USA,2008,1,28,69,5.8,2.1,0.7,-3.7,0.047,0.099,0.182,0.48200000000000004,0.066,2010-11
6633,Dominique Jones,DAL,22.0,195.58,97.52228000000001,South Florida,USA,2010,1,25,18,2.3,1.4,1.1,-8.7,0.052000000000000005,0.165,0.222,0.4,0.24100000000000002,2010-11
6634,Dominic McGuire,CHA,25.0,205.74,99.79024,Fresno State,USA,2007,2,47,52,3.3,3.8,0.8,-5.7,0.09699999999999999,0.213,0.136,0.43700000000000006,0.092,2010-11
6635,Dirk Nowitzki,DAL,33.0,213.36,111.13004,None,Germany,1998,1,9,73,23.0,7.0,2.6,11.0,0.025,0.203,0.282,0.612,0.136,2010-11
6636,Earl Watson,UTA,32.0,185.42,88.45044,UCLA,USA,2001,2,39,80,4.3,2.3,3.5,-0.8,0.04,0.10400000000000001,0.136,0.5,0.26,2010-11
6637,Dexter Pittman,MIA,23.0,210.82,139.70633600000002,Texas,USA,2010,2,32,2,1.0,1.5,0.0,39.1,0.14300000000000002,0.182,0.20800000000000002,0.33299999999999996,0.0,2010-11
6638,Devin Ebanks,LAL,21.0,205.74,97.52228000000001,West Virginia,USA,2010,2,43,20,3.1,1.4,0.1,-14.1,0.129,0.102,0.237,0.507,0.033,2010-11
6639,Derrick Rose,CHI,22.0,190.5,86.18248,Memphis,USA,2008,1,1,81,25.0,4.1,7.7,8.3,0.032,0.09300000000000001,0.319,0.55,0.37200000000000005,2010-11
6640,Derrick Favors,UTA,19.0,208.28,111.58363200000001,Georgia Tech,USA,2010,1,3,78,6.8,5.3,0.5,-7.2,0.128,0.183,0.172,0.542,0.044000000000000004,2010-11
6641,Derrick Caracter,LAL,23.0,205.74,124.7378,Texas-El Paso,USA,2010,2,58,41,2.0,1.0,0.2,-8.4,0.109,0.122,0.196,0.532,0.054000000000000006,2010-11
6642,Derrick Brown,NYK,23.0,203.2,99.79024,Xavier,USA,2009,2,40,49,3.8,2.0,0.7,-4.3,0.087,0.122,0.153,0.588,0.09300000000000001,2010-11
6643,Deron Williams,NJN,27.0,190.5,94.800728,Illinois,USA,2005,1,3,65,20.1,4.0,10.3,-2.7,0.019,0.107,0.257,0.5660000000000001,0.44799999999999995,2010-11
6644,DeMarre Carroll,HOU,24.0,203.2,96.16150400000001,Missouri,USA,2009,1,27,12,0.8,0.7,0.3,1.1,0.043,0.146,0.11,0.38799999999999996,0.10300000000000001,2010-11
6645,Delonte West,BOS,27.0,190.5,81.64656,Saint Joseph's,USA,2004,1,24,24,5.6,1.5,2.7,-9.2,0.018000000000000002,0.084,0.174,0.5329999999999999,0.268,2010-11
6646,DeShawn Stevenson,DAL,30.0,195.58,98.88305600000001,None,USA,2000,1,23,72,5.3,1.5,1.1,3.2,0.021,0.083,0.162,0.5489999999999999,0.10099999999999999,2010-11
6647,DeSagana Diop,CHA,29.0,213.36,127.00576000000001,None,Senegal,2001,1,8,16,1.3,2.5,0.4,-8.2,0.078,0.172,0.10099999999999999,0.34700000000000003,0.063,2010-11
6648,Grant Hill,PHX,38.0,203.2,102.0582,Duke,USA,1994,1,3,80,13.2,4.2,2.5,1.5,0.037000000000000005,0.122,0.201,0.563,0.126,2010-11
6649,Devin Harris,UTA,28.0,190.5,86.18248,Wisconsin,USA,2004,1,5,71,15.2,2.4,7.1,-5.0,0.009000000000000001,0.08199999999999999,0.247,0.545,0.373,2010-11
6650,Ed Davis,TOR,22.0,208.28,97.52228000000001,North Carolina,USA,2010,1,13,65,7.7,7.1,0.6,-9.8,0.121,0.21899999999999997,0.134,0.583,0.039,2010-11
6651,Derek Fisher,LAL,36.0,185.42,95.25432,Arkansas-Little Rock,USA,1996,1,24,82,6.8,1.9,2.7,9.3,0.006999999999999999,0.067,0.127,0.486,0.134,2010-11
6652,Eduardo Najera,CHA,34.0,203.2,106.59411999999999,Oklahoma,Mexico,2000,2,38,31,2.2,1.4,0.6,1.8,0.043,0.091,0.114,0.449,0.08900000000000001,2010-11
6653,Eddie House,MIA,33.0,185.42,86.18248,Arizona State,USA,2000,2,37,56,6.5,1.6,1.1,5.3,0.011000000000000001,0.096,0.177,0.535,0.10400000000000001,2010-11
6654,Glen Davis,BOS,25.0,205.74,131.088088,Louisiana State,USA,2007,2,35,78,11.7,5.4,1.2,3.6,0.057,0.16699999999999998,0.212,0.499,0.069,2010-11
6655,Gilbert Arenas,ORL,29.0,193.04,97.52228000000001,Arizona,USA,2001,2,30,70,10.8,2.7,3.9,-0.7,0.013999999999999999,0.10800000000000001,0.24600000000000002,0.47100000000000003,0.256,2010-11
6656,Gerald Henderson,CHA,23.0,193.04,97.52228000000001,Duke,USA,2009,1,12,68,9.6,3.0,1.5,-2.6,0.035,0.115,0.201,0.509,0.106,2010-11
6657,George Hill,SAS,25.0,187.96,81.64656,Indiana Purdue-Indianapolis,USA,2008,1,26,76,11.6,2.6,2.5,7.3,0.013999999999999999,0.09300000000000001,0.185,0.588,0.142,2010-11
6658,Gary Neal,SAS,26.0,193.04,95.25432,Towson,USA,Undrafted,Undrafted,Undrafted,80,9.8,2.5,1.2,3.8,0.015,0.121,0.20800000000000002,0.578,0.094,2010-11
6659,Gary Forbes,DEN,26.0,200.66,99.79024,Massachusetts,Panama,Undrafted,Undrafted,Undrafted,63,5.2,1.8,0.8,-2.1,0.040999999999999995,0.127,0.193,0.524,0.094,2010-11
6660,Garrett Temple,CHA,25.0,198.12,88.45044,Louisiana State,USA,Undrafted,Undrafted,Undrafted,24,2.4,1.0,1.3,-6.6,0.005,0.122,0.205,0.37799999999999995,0.209,2010-11
6661,Garret Siler,PHX,24.0,210.82,138.34556,Augusta State,USA,Undrafted,Undrafted,Undrafted,21,2.1,1.3,0.1,-6.1,0.16699999999999998,0.15,0.204,0.5529999999999999,0.040999999999999995,2010-11
6662,Gani Lawal,PHX,22.0,205.74,106.140528,Georgia Tech,USA,2010,2,46,1,0.0,0.0,0.0,-78.3,0.0,0.0,0.0,0.0,0.0,2010-11
6663,Francisco Garcia,SAC,29.0,200.66,88.45044,Louisville,Dominican Republic,2005,1,23,58,9.7,2.3,1.2,-5.6,0.019,0.09300000000000001,0.172,0.551,0.079,2010-11
6664,Gerald Wallace,POR,28.0,200.66,99.79024,Alabama,USA,2001,1,25,71,15.7,8.0,2.4,3.0,0.049,0.20600000000000002,0.203,0.5479999999999999,0.10800000000000001,2010-11
6665,Fabricio Oberto,POR,36.0,208.28,111.13004,None,Argentina,Undrafted,Undrafted,Undrafted,5,1.4,1.4,0.0,-19.0,0.073,0.098,0.086,0.595,0.0,2010-11
6666,Ekpe Udoh,GSW,24.0,208.28,111.13004,Baylor,USA,2010,1,6,58,4.1,3.1,0.7,6.5,0.087,0.11199999999999999,0.13,0.47200000000000003,0.051,2010-11
6667,Francisco Elson,UTA,35.0,213.36,108.86208,California,Netherlands,1999,2,41,62,2.2,1.9,0.5,-4.5,0.071,0.179,0.122,0.529,0.09,2010-11
6668,Elton Brand,PHI,32.0,205.74,115.212368,Duke,USA,1999,1,1,81,15.0,8.3,1.5,1.4,0.09699999999999999,0.18100000000000002,0.19699999999999998,0.5529999999999999,0.07,2010-11
6669,Emeka Okafor,NOH,28.0,208.28,115.66596000000001,Connecticut,USA,2004,1,2,72,10.3,9.5,0.6,3.9,0.121,0.243,0.158,0.584,0.028999999999999998,2010-11
6670,Eric Bledsoe,LAC,21.0,185.42,88.45044,Kentucky,USA,2010,1,18,81,6.7,2.8,3.6,-7.0,0.045,0.098,0.179,0.499,0.254,2010-11
6671,Eric Gordon,LAC,22.0,190.5,97.52228000000001,Indiana,USA,2008,1,7,56,22.3,2.9,4.4,-1.7,0.025,0.064,0.262,0.5660000000000001,0.19699999999999998,2010-11
6672,Goran Dragic,HOU,25.0,190.5,86.18248,None,Slovenia,2008,2,45,70,7.5,2.0,2.9,-6.7,0.032,0.1,0.228,0.524,0.29100000000000004,2010-11
6673,Erick Dampier,MIA,35.0,210.82,120.20188,Mississippi State,USA,1996,1,10,51,2.5,3.5,0.4,6.8,0.083,0.16399999999999998,0.081,0.591,0.039,2010-11
6674,Ersan Ilyasova,MIL,24.0,208.28,106.59411999999999,None,Turkey,2005,2,36,60,9.5,6.1,0.9,1.1,0.078,0.21100000000000002,0.18899999999999997,0.516,0.064,2010-11
6675,Etan Thomas,ATL,33.0,208.28,117.93392,Syracuse,USA,2000,1,12,13,2.5,1.8,0.2,-19.4,0.076,0.262,0.177,0.58,0.05,2010-11
6676,Eric Maynor,OKC,24.0,190.5,79.3786,Virginia Commonwealth,USA,2009,1,20,82,4.2,1.5,2.9,8.4,0.027000000000000003,0.092,0.16899999999999998,0.485,0.313,2010-11
6677,Evan Turner,PHI,22.0,200.66,92.98635999999999,Ohio State,USA,2010,1,2,78,7.2,3.9,2.0,-0.2,0.027000000000000003,0.17,0.17,0.484,0.13699999999999998,2010-11
6678,Andre Miller,DEN,36.0,187.96,90.7184,Utah,USA,1999,1,8,66,9.7,3.3,6.7,4.8,0.037000000000000005,0.106,0.20199999999999999,0.51,0.365,2011-12
6679,Chris Paul,LAC,27.0,182.88,79.3786,Wake Forest,USA,2005,1,4,60,19.8,3.6,9.1,6.6,0.023,0.096,0.242,0.581,0.413,2011-12
6680,Chris Kaman,NOH,30.0,213.36,120.20188,Central Michigan,USA,2003,1,6,47,13.1,7.7,2.1,-2.6,0.08,0.231,0.265,0.478,0.134,2011-12
6681,Chris Johnson,NOH,26.0,210.82,95.25432,Louisiana State,USA,Undrafted,Undrafted,Undrafted,27,2.0,1.5,0.1,-11.1,0.09699999999999999,0.159,0.161,0.557,0.017,2011-12
6682,Chris Duhon,ORL,29.0,185.42,86.18248,Duke,USA,2004,2,38,63,3.8,1.6,2.4,0.7,0.013999999999999999,0.084,0.115,0.5579999999999999,0.20800000000000002,2011-12
6683,Chris Bosh,MIA,28.0,210.82,106.59411999999999,Georgia Tech,USA,2003,1,4,57,18.0,7.9,1.8,10.8,0.06,0.19899999999999998,0.243,0.551,0.086,2011-12
6684,AJ Price,IND,25.0,187.96,83.91452,Connecticut,USA,2009,2,52,44,3.9,1.4,2.0,0.5,0.024,0.10400000000000001,0.175,0.45399999999999996,0.264,2011-12
6685,Aaron Gray,TOR,27.0,213.36,122.46983999999999,Pittsburgh,USA,2007,2,49,49,3.9,5.7,0.6,-7.9,0.11599999999999999,0.293,0.13699999999999998,0.526,0.055,2011-12
6686,Al Harrington,DEN,32.0,205.74,113.398,None,USA,1998,1,25,64,14.2,6.1,1.4,4.8,0.049,0.20600000000000002,0.245,0.535,0.083,2011-12
6687,Al Horford,ATL,26.0,208.28,113.398,Florida,Dominican Republic,2007,1,3,11,12.4,7.0,2.2,6.8,0.08800000000000001,0.179,0.17800000000000002,0.585,0.113,2011-12
6688,Alan Anderson,TOR,29.0,198.12,99.79024,Michigan State,USA,Undrafted,Undrafted,Undrafted,17,9.6,2.0,1.5,-1.5,0.02,0.063,0.191,0.519,0.1,2011-12
6689,Al-Farouq Aminu,NOH,21.0,205.74,97.52228000000001,Wake Forest,USA,2010,1,8,66,6.0,4.7,1.0,-0.2,0.079,0.166,0.163,0.48100000000000004,0.07400000000000001,2011-12
6690,Alec Burks,UTA,20.0,198.12,91.625584,Colorado,USA,2011,1,12,59,7.2,2.2,0.9,-2.3,0.067,0.091,0.218,0.506,0.1,2011-12
6691,Alonzo Gee,CLE,25.0,198.12,99.336648,Alabama,USA,Undrafted,Undrafted,Undrafted,63,10.6,5.1,1.8,-6.1,0.061,0.142,0.187,0.516,0.109,2011-12
6692,Amar'e Stoudemire,NYK,29.0,210.82,117.93392,None,USA,2002,1,9,47,17.5,7.8,1.1,-2.7,0.078,0.19699999999999998,0.251,0.541,0.063,2011-12
6693,Anderson Varejao,CLE,29.0,210.82,117.93392,None,Brazil,2004,2,30,25,10.8,11.5,1.7,-1.7,0.152,0.273,0.166,0.542,0.086,2011-12
6694,Andray Blatche,WAS,25.0,210.82,117.93392,None,USA,2005,2,49,26,8.5,5.8,1.1,-13.0,0.07,0.21600000000000003,0.217,0.415,0.076,2011-12
6695,Andre Emmett,NJN,29.0,195.58,104.32616,Texas Tech,USA,2004,2,35,6,2.2,1.0,0.2,-1.9,0.07400000000000001,0.087,0.146,0.618,0.036000000000000004,2011-12
6696,Andrea Bargnani,TOR,26.0,213.36,116.119552,None,Italy,2006,1,1,31,19.5,5.5,2.0,-1.0,0.028999999999999998,0.16699999999999998,0.293,0.5379999999999999,0.113,2011-12
6697,Chris Singleton,WAS,22.0,203.2,104.32616,Florida State,USA,2011,1,18,66,4.6,3.5,0.7,-4.7,0.033,0.151,0.11599999999999999,0.462,0.051,2011-12
6698,Andre Iguodala,PHI,28.0,198.12,93.89354399999999,Arizona,USA,2004,1,9,62,12.4,6.1,5.5,6.3,0.027999999999999997,0.162,0.17800000000000002,0.537,0.24100000000000002,2011-12
6699,Al Jefferson,UTA,27.0,208.28,131.088088,None,USA,2004,1,15,61,19.2,9.6,2.2,3.2,0.07400000000000001,0.248,0.261,0.52,0.113,2011-12
6700,Amir Johnson,TOR,25.0,205.74,95.25432,None,USA,2005,2,56,64,7.1,6.4,1.2,0.7,0.115,0.18899999999999997,0.14300000000000002,0.6,0.085,2011-12
6701,Craig Smith,POR,28.0,200.66,120.20188,Boston College,USA,2006,2,36,47,3.3,2.3,0.4,-9.7,0.081,0.19699999999999998,0.158,0.556,0.067,2011-12
6702,Chris Wright,GSW,23.0,203.2,102.511792,Dayton,USA,Undrafted,Undrafted,Undrafted,24,2.9,1.9,0.2,-4.4,0.102,0.151,0.156,0.597,0.035,2011-12
6703,Danny Granger,IND,29.0,203.2,103.418976,New Mexico,USA,2005,1,17,62,18.7,5.0,1.8,7.2,0.044000000000000004,0.12,0.257,0.542,0.091,2011-12
6704,Danilo Gallinari,DEN,23.0,208.28,102.0582,None,Italy,2008,1,6,43,14.6,4.7,2.7,7.9,0.026000000000000002,0.14300000000000002,0.209,0.563,0.131,2011-12
6705,Daniel Orton,ORL,21.0,208.28,115.66596000000001,Kentucky,USA,2010,1,29,16,2.8,2.4,0.3,-11.5,0.109,0.13,0.12,0.5489999999999999,0.047,2011-12
6706,Daniel Gibson,CLE,26.0,187.96,90.7184,Texas,USA,2006,2,42,35,7.5,2.9,2.2,-3.2,0.013000000000000001,0.113,0.151,0.493,0.136,2011-12
6707,Dan Gadzuric,NYK,34.0,210.82,108.86208,UCLA,Netherlands,2002,2,33,2,0.0,2.5,0.0,-9.0,0.091,0.444,0.132,0.0,0.0,2011-12
6708,Damion James,NJN,24.0,200.66,102.0582,Texas,USA,2010,1,24,7,4.9,4.7,0.4,-8.6,0.045,0.16699999999999998,0.139,0.42200000000000004,0.032,2011-12
6709,Damien Wilkins,DET,32.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,60,3.2,1.7,0.7,-2.4,0.027999999999999997,0.10099999999999999,0.126,0.445,0.079,2011-12
6710,Dahntay Jones,IND,31.0,198.12,102.0582,Duke,USA,2003,1,20,65,5.3,1.8,1.0,-4.0,0.024,0.106,0.162,0.5329999999999999,0.106,2011-12
6711,Daequan Cook,OKC,25.0,195.58,95.25432,Ohio State,USA,2007,1,21,57,5.5,2.1,0.3,6.4,0.013999999999999999,0.125,0.15,0.509,0.024,2011-12
6712,DaJuan Summers,NOH,24.0,203.2,108.86208,Georgetown,USA,2009,2,35,15,4.5,1.5,0.7,-8.3,0.045,0.094,0.17300000000000001,0.493,0.083,2011-12
6713,DJ White,CHA,25.0,205.74,106.59411999999999,Indiana,USA,2008,1,29,58,6.8,3.6,0.8,-16.1,0.05,0.18,0.179,0.516,0.08,2011-12
6714,D.J. Kennedy,CLE,22.0,195.58,97.068688,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,2,6.0,3.5,1.5,-32.7,0.018000000000000002,0.111,0.13,0.466,0.08800000000000001,2011-12
6715,D.J. Augustin,CHA,24.0,182.88,81.64656,Texas,USA,2008,1,9,48,11.1,2.3,6.4,-14.9,0.019,0.07,0.21100000000000002,0.493,0.37,2011-12
6716,Craig Brackins,PHI,24.0,208.28,104.32616,Iowa State,USA,2010,1,21,14,1.6,1.1,0.6,-32.3,0.054000000000000006,0.128,0.193,0.325,0.174,2011-12
6717,Courtney Lee,HOU,26.0,195.58,90.7184,Western Kentucky,USA,2008,1,22,58,11.4,2.7,1.5,1.4,0.017,0.091,0.177,0.534,0.079,2011-12
6718,Courtney Fortson,HOU,24.0,180.34,83.91452,Arkansas,USA,Undrafted,Undrafted,Undrafted,10,3.5,1.5,1.0,-22.6,0.061,0.107,0.217,0.45299999999999996,0.222,2011-12
6719,Cory Joseph,SAS,20.0,190.5,83.91452,Texas,Canada,2011,1,29,29,2.0,0.9,1.2,-9.2,0.02,0.094,0.153,0.374,0.18899999999999997,2011-12
6720,Cory Higgins,CHA,23.0,195.58,81.64656,Colorado,USA,Undrafted,Undrafted,Undrafted,38,3.9,0.9,0.9,-15.1,0.02,0.081,0.251,0.402,0.159,2011-12
6721,Corey Maggette,CHA,32.0,198.12,102.0582,Duke,USA,1999,1,13,32,15.0,3.9,1.2,-15.7,0.025,0.138,0.267,0.517,0.08199999999999999,2011-12
6722,Corey Brewer,DEN,26.0,205.74,85.275296,Florida,USA,2007,1,7,59,8.9,2.5,1.5,1.7,0.039,0.094,0.196,0.505,0.10300000000000001,2011-12
6723,Cole Aldrich,OKC,23.0,210.82,108.86208,Kansas,USA,2010,1,11,26,2.2,1.8,0.1,-6.5,0.08900000000000001,0.21899999999999997,0.157,0.5920000000000001,0.034,2011-12
6724,Chuck Hayes,SAC,29.0,198.12,113.398,Kentucky,USA,Undrafted,Undrafted,Undrafted,54,3.2,4.3,1.4,-6.7,0.073,0.179,0.10300000000000001,0.45899999999999996,0.109,2011-12
6725,Christian Eyenga,LAL,23.0,200.66,95.25432,None,Congo,2009,1,30,7,2.4,2.0,0.7,-17.2,0.04,0.10800000000000001,0.14300000000000002,0.298,0.09300000000000001,2011-12
6726,Chris Wilcox,BOS,29.0,208.28,106.59411999999999,Maryland,USA,2002,1,8,28,5.4,4.4,0.4,-2.8,0.09699999999999999,0.19899999999999998,0.15,0.612,0.042,2011-12
6727,Andres Nocioni,PHI,32.0,200.66,102.0582,None,Argentina,Undrafted,Undrafted,Undrafted,11,1.5,1.3,0.1,-14.4,0.019,0.255,0.25,0.342,0.033,2011-12
6728,Brandan Wright,DAL,24.0,208.28,95.25432,North Carolina,USA,2007,1,8,49,6.9,3.6,0.3,2.8,0.092,0.154,0.172,0.632,0.028999999999999998,2011-12
6729,Andrew Bynum,LAL,24.0,213.36,129.27372,None,USA,2005,1,10,60,18.7,11.8,1.4,2.3,0.107,0.258,0.237,0.594,0.07400000000000001,2011-12
6730,Brendan Haywood,DAL,32.0,213.36,119.294696,North Carolina,USA,2001,1,20,54,5.2,6.0,0.4,2.6,0.136,0.174,0.128,0.52,0.025,2011-12
6731,Brian Cardinal,DAL,35.0,203.2,108.86208,Purdue,USA,2000,2,44,44,1.0,0.8,0.4,-7.7,0.016,0.121,0.11,0.373,0.094,2011-12
6732,Brian Cook,WAS,31.0,205.74,113.398,Illinois,USA,2003,1,24,32,2.5,2.0,0.3,-3.1,0.040999999999999995,0.209,0.18600000000000003,0.396,0.055999999999999994,2011-12
6733,Brian Scalabrine,CHI,34.0,205.74,106.59411999999999,Southern California,USA,2001,2,34,28,1.1,0.8,0.5,9.1,0.07,0.134,0.155,0.49,0.195,2011-12
6734,Brian Skinner,MEM,36.0,205.74,115.66596000000001,Baylor,USA,1998,1,22,1,0.0,0.0,0.0,-88.4,0.0,0.0,0.1,0.0,0.0,2011-12
6735,Brook Lopez,NJN,24.0,213.36,120.20188,Stanford,USA,2008,1,10,5,19.2,3.6,1.2,-12.1,0.063,0.08,0.317,0.527,0.094,2011-12
